id,order_id,product_variation_id,title,variation_title,description,price,topping_price,total_price,discount,quantity,container_price,deleted,product_discount,container_price_discount,product_discount_zf_share,order_product_id,vat
909447181,377222651,21252382,"",چیز کیک اوریو,"یک اسلایس بین 110 تا 120 گرم, مواد تشکیل دهنده: بیسکوییت اورئو، کره، پنیر، خامه، کرم اورئو",100,0,100,0,1,0,,0,0,0,,0
909447180,377222651,21222460,"",کیک ردولوت ,یک اسلایس 110 تا 120 گرمی، تهیه شده از بهترین مواد اولیه، مواد تشکیل دهنده: کیک مخمل قرمز، فروتفیل آلبالو، کرم پنیر ,100,0,100,0,1,0,,0,0,0,,0
909447179,377222651,23060445,"",تیرامیسو نوتلا,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ:نوتلا، روکش خامه تیرامیسو، تزئین با نوتلا,100,0,100,0,1,0,,0,0,0,,0
909447178,377222651,23060413,"",چیز کیک آلبالو,یک اسلایس بین 110 تا 120 گرمی، اسفنج وانیلی، بیسکویت خرد شده، خامه، پنیر ماسکارپونه، ژلاتین، پودر قند، مارمالاد آلبالو,100,0,100,0,1,0,,0,0,0,,0
909447177,377222651,23061442,"",تیرامیسو کارامل,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ کارامل، روکش خامه تیرامیسو، تزئین با پودر کاکائو,100,0,100,0,1,0,,0,0,0,,0
909447176,377222651,23060448,"",تیرامیسو فندق,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ فندوق، روکش خامه تیرامیسو,100,0,100,0,1,0,,0,0,0,,0
909447175,377222651,22826878,"",تیرامیسو رد ,180 تا 200 گرم، محتویات: کیک مخمل قرمز، خامه، پنیر لبنه، مناسب مصرف روزانه,100,0,100,0,1,0,,0,0,0,,0
909447174,377222651,23060425,"",چیز کیک نیویورکی,یک اسلایس بین 110 تا 120 گرمی، اسفنج وانیلی، بیسکویت خرد شده، خامه، پنیر ماسکارپونه، ژلاتین، پودر قند,100,0,100,0,1,0,,0,0,0,,0
909447173,377222651,20573174,"",اسموتی شیر خرما عسل 800 میلی لیتر,"مصرف روزانه محتویات: شیر, خرمای تازه, عسل، خواص: سرشار از ویتامین k, پتاسیم, کلسیم, آهن, منیزیم, مس, منگنز, فسفر، روی، انرژی زا, تنظیم کلسترول خون, سلامت استخوان ها, سلامت مغز, ضد التهاب, مناسب برای یبوست, سلامت پوست, تنظیم فشار خون، منسب برای ریزش مو, در مان اختلالات روده",100,0,100,0,1,0,,0,0,0,,0
909447172,377222651,20573173,"",اسموتی شیر خرما عسل 400 میلی لیتر,"مصرف روزانه محتویات: شیر, خرمای تازه, عسل، خواص: سرشار از ویتامین k, پتاسیم, کلسیم, آهن, منیزیم, مس, منگنز, فسفر، روی، انرژی زا, تنظیم کلسترول خون, سلامت استخوان ها, سلامت مغز, ضد التهاب, مناسب برای یبوست, سلامت پوست, تنظیم فشار خون، منسب برای ریزش مو, در مان اختلالات روده",100,0,100,0,1,0,,0,0,0,,0
909447171,377222651,20573169,"",اسموتی معجون انرژی زا 400 میلی لیتر,"مصرف روزانه محتویات : خرما، گردو, پودر سنجد, دارچین, شیر, بادام، خواص: سرشار از ویتامین های D / C / B12 / B6 منیزیم, کلسیم, تقویت استخوان ها, تقویت حافظه, تقویت قوای جنسی, بهبود سیستم گوارش, تنظیم قند خون, مفید برای پوست و مو، ناخن",100,0,100,0,1,0,,0,0,0,,0
909447170,377222651,20573162,"",اسموتی اوواکادو 400 میلی لیتر,مصرف روزانه، محتویات: شیر، اووراکادو، عسل، خواص: سرشار از ویتامین های  B / C / E /  B5 / B6/ A  پتاسیم، کلسیم مفید برای مو، افزایش تمرکز، استحکام مو و ناخن ها، مفید برای پوست ,100,0,100,0,1,0,,0,0,0,,0
909447169,377222651,20573161,"",اسموتی اوواکادو 200 میلی لیتر,مصرف روزانه، محتویات: شیر، اووراکادو، عسل، خواص: سرشار از ویتامین های  B / C / E /  B5 / B6/ A  پتاسیم، کلسیم مفید برای مو، افزایش تمرکز، استحکام مو و ناخن ها، مفید برای پوست ,100,0,100,0,1,0,,0,0,0,,0
909447168,377222651,20573159,"",اسموتی میکس اوواکادو 400 میلی لیتر,"مصرف روزانه محتویات : شیر, اواکادو، انبه, عسل, کنجد، خواص: سرشار از ویتامین های A / B / C / D / E / K فسفر, آهن, منیزیم, کلسیم, روی, مس, فیبر, پروتیین, عضله ساز, بهبود حافظه, تقویت پوست و مو, تنظیم فشار خون",100,0,100,0,1,0,,0,0,0,,0
909447167,377222651,21652536,شیر موز خرما,800 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909447166,377222651,21771457,شیر موز خرما,400 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909447165,377222651,21652532,شیر موز خامه,400 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909447164,377222651,20573071,"",کوکتل موهیتو 400 میلی لیتر, مصرف روزانه محتویات: لیمو ترش، سکنجبین، نعناع، یخ، خواص: سرشار از ویتامین های C / D / E / B6 کلسیم، پتاسیم، منیزیم، آهن، تقویت سیستم ایمنی بدن، خنک کننده بدن، کمک به هضم غذا، کمک به درمان عفونت کلیه، آنتی اکسیدان قوی، سم زدایی بدن,100,0,100,0,1,0,,0,0,0,,0
909447163,377222651,20766939,"",کوکتل موهیتو 200 میلی لیتر,مصرف روزانه محتویات: لیمو ترش، سکنجبین، نعناع، یخ، خواص: سرشار از ویتامین های C / D / E / B6 کلسیم، پتاسیم، منیزیم، آهن، تقویت سیستم ایمنی بدن، خنک کننده بدن، کمک به هضم غذا، کمک به درمان عفونت کلیه، آنتی اکسیدان قوی، سم زدایی بدن,100,0,100,0,1,0,,0,0,0,,0
909447162,377222651,20573003,"",آیس فندق (400 میلی لیتر),مصرف روزانه محتویات: اسپرسو دبل شات، شیر، سیروپ فندق، خواص : سرشار از ویتامن های E / D / B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط آور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909447161,377222651,20903304,"",آیس فندق (200 میلی لیتر),مصرف روزانه محتویات: اسپرسو دبل شات، شیر، سیروپ فندق، خواص : سرشار از ویتامن های E / D / B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط آور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909447160,377222651,20573000,"",آیس کوکونات (400 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ نارگیل،خواص : سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط او، تقویت انرژی، افزایش متابولیسم بدن,100,0,100,0,1,0,,0,0,0,,0
909447159,377222651,20903302,"",آیس کوکونات (200 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ نارگیل،خواص : سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط او، تقویت انرژی، افزایش متابولیسم بدن,100,0,100,0,1,0,,0,0,0,,0
909447158,377222651,20573001,"",آیس موکا (400 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ شکلات، خواص: سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط اور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909447157,377222651,20903301,"",آیس موکا (200 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ شکلات، خواص: سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط اور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909447156,377222651,20573216,"",میلک شیک وانیل,400 میلی لیتر، مصرف روزانه، محتویات: شیر، بستنی ممتاز، انبه، خواص: سدیم، پتاسیم، کلسیم، ویتامین C / A / E / Dانرژی زا، شادی آور، رفع خستگی، کاهش استرس,100,0,100,0,1,0,,0,0,0,,0
909447155,377222651,20573213,"",میلک شیک پینات,400 میلی لیتر، مصرف روزانه، محتویات: شیر، بستنی ممتاز، کره بادام زمینی، خواص: سدیم، پتاسیم، کلسیم، ویتامین C / A / E انرژی زا، شادی آور، رفع خستگی، کاهش استرس ,100,0,100,0,1,0,,0,0,0,,0
909447154,377222651,20572951,"",بسته آیس کافی,مصرف روزانه، محتویات 4 عدد بطری 400 میلی لیتر، آیس موکا، ایس کارامل، کوکونات، ایس لاته یا ایس فندق و ایس امریکانو,100,0,100,0,1,0,,0,0,0,,0
909447153,377222651,21404941,آب انبه سیب,800 میلی لیتر ,مناسب مصرف روزانه، سرشار از ویتامین های C، D، A، B6، B12، E ،K کلسیم، آهن، منیزیم، پتاسیم، سدیم، فیبر، مس، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول,100,0,95,0,1,0,,5,0,0,,0
909447152,377222651,21404940,آب انبه سیب,400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های C، D، A، B6، B12، E ،K کلسیم، آهن، منیزیم، پتاسیم، سدیم، فیبر، مس، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول,100,0,95,0,1,0,,5,0,0,,0
909447151,377222651,20572867,"",آب پرتقال انبه آناناس 800 میلی لیتر,"مصرف روزانه / خواص : سرشار از ویتامین C / B6 / D / B12 / A / E / K / B12 / B6 / آهن , کلسیم , منیزیم ,فیبر , فسفر, خونساز , بهبود عملکرد گوارش , پایین اوردن سطح کلسترول , کمک به درمان سرماخوردگی , انرژی زا , ضد التهاب , ادرار اور , کمک به درمان اکنه , ترمیم کننده زخم",100,0,95,0,1,0,,5,0,0,,0
909447150,377222651,20572866,"",آب پرتقال انبه آناناس 400 میلی لیتر,"مصرف روزانه / خواص : سرشار از ویتامین C / B6 / D / B12 / A / E / K / B12 / B6 / آهن , کلسیم , منیزیم ,فیبر , فسفر, خونساز , بهبود عملکرد گوارش , پایین اوردن سطح کلسترول , کمک به درمان سرماخوردگی , انرژی زا , ضد التهاب , ادرار اور , کمک به درمان اکنه , ترمیم کننده زخم",100,0,95,0,1,0,,5,0,0,,0
909447149,377222651,20572865,"", آب زرشک انار 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،B ،C ،B1 ،B2 ،B3 ،K کلسیم، آهن، سدیم، کمک به کاهش وزن، مناسب برای ورزشکاران، خونساز، سم زدایی بدن، بهبود حافظه، ضد سرطان، تقویت کلیه، خنک کننده بدن، بهبود گرفتگی صدا، کنترل قند خون، افزایش گردش خون	,100,0,95,0,1,0,,5,0,0,,0
909447148,377222651,20572864,"", آب زرشک انار 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،B ،C ،B1 ،B2 ،B3 ،K کلسیم، آهن، سدیم، کمک به کاهش وزن، مناسب برای ورزشکاران، خونساز، سم زدایی بدن، بهبود حافظه، ضد سرطان، تقویت کلیه، خنک کننده بدن، بهبود گرفتگی صدا، کنترل قند خون، افزایش گردش خون	,100,0,95,0,1,0,,5,0,0,,0
909447147,377222651,20572863,"",آب آناناس انبه 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،D ،E ،B6 ،B12 ،k کلسیم، منیزیم، آهن، منگنز، فیبر، ترمیم کننده زخم، انرژی زا، بهبود علایم سرماخوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون، افزایش تمرکز، ضد سرفه، رفع گرفتگی عضلات	,100,0,95,0,1,0,,5,0,0,,0
909447146,377222651,20572862,"",آب آناناس انبه 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،D ،E ،B6 ،B12 ،k کلسیم، منیزیم، آهن، منگنز، فیبر، ترمیم کننده زخم، انرژی زا، بهبود علایم سرماخوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون، افزایش تمرکز، ضد سرفه، رفع گرفتگی عضلات	,100,0,95,0,1,0,,5,0,0,,0
909447145,377222651,20572861,"",آب آلبالو زرشک 800 میلی لیتر,"مصرف روزانه خواص: سرشار از ویتامین A / B / C / B1 / B2 آهن, کلسیم, پتاسیم, روی, فسفر, مس, منیزیم, امگا 3, امگا 6, ضد سرطان, آنتی اکسیدان، مفید برای روماتیسم, مفید برای قلب, بهبود خارش پوستی, پاکسازی خون و کبد, ضد التهاب, کاهش کلسترول",100,0,95,0,1,0,,5,0,0,,0
909447144,377222651,20572860,"",آب آلبالو زرشک 400 میلی لیتر,"مصرف روزانه خواص: سرشار از ویتامین A / B / C / B1 / B2 آهن, کلسیم, پتاسیم, روی, فسفر, مس, منیزیم, امگا 3, امگا 6, ضد سرطان, آنتی اکسیدان، مفید برای روماتیسم, مفید برای قلب, بهبود خارش پوستی, پاکسازی خون و کبد, ضد التهاب, کاهش کلسترول",100,0,95,0,1,0,,5,0,0,,0
909447143,377222651,20572859,"",آب پرتقال کرفس 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،E ،B6 ،B12 ،D آنتی اکسیدان، کمک به کاهش وزن، کمک به درمان سرماخوردگی، پاکسازی بدن، تقویت سیستم ایمنی بدن، تنظیم فشار و قند خون، چربی سوز، مسکن، پاکسازی ریه	,100,0,95,0,1,0,,5,0,0,,0
909447142,377222651,20572858,"",آب پرتقال کرفس 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،E ،B6 ،B12 ،D آنتی اکسیدان، کمک به کاهش وزن، کمک به درمان سرماخوردگی، پاکسازی بدن، تقویت سیستم ایمنی بدن، تنظیم فشار و قند خون، چربی سوز، مسکن، پاکسازی ریه	,100,0,95,0,1,0,,5,0,0,,0
909447141,377222651,20572857,"",آب پرتقال هویج 800 میلی لیتر,ترکیب آب پرتقال طبیعی و آب هویج طبیعی,100,0,95,0,1,0,,5,0,0,,0
909447140,377222651,20572856,"",آب پرتقال هویج 400 میلی لیتر,ترکیب آب پرتقال طبیعی و آب هویج طبیعی,100,0,95,0,1,0,,5,0,0,,0
909447139,377222651,20572855,"", آب کرفس هویج 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B9، B2، K، C، A، E، B، کلسیم، آهن، سدیم، منیزیم، روی، مس، فسفر، فیبر، پتاسیم، منگنز، مفید برای درمان سرما خوردگی، تقویت حافظه، تنظیم فشار خون، تنظیم قند خون، کمک به میگرن، ادرار آور، کاهش سرفه، کاهش کلسترول,100,0,95,0,1,0,,5,0,0,,0
909447138,377222651,20572854,"", آب کرفس هویج 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B9، B2، K، C، A، E، B، کلسیم، آهن، سدیم، منیزیم، روی، مس، فسفر، فیبر، پتاسیم، منگنز، مفید برای درمان سرما خوردگی، تقویت حافظه، تنظیم فشار خون، تنظیم قند خون، کمک به میگرن، ادرار آور، کاهش سرفه، کاهش کلسترول,100,0,95,0,1,0,,5,0,0,,0
909447137,377222651,20572853,"", آب کرفس گریپ فروت 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، K، C، A، کلسیم، سدیم، منیزیم، آهن، روی، مس، فسفر، افزایش متابولیسم بدن، بهبود هضم، سم زدایی بدن، کمک به روده، تسریح درمان سرما خوردگی، ضد التهاب	,100,0,95,0,1,0,,5,0,0,,0
909447136,377222651,20572852,"", آب کرفس گریپ فروت 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، K، C، A، کلسیم، سدیم، منیزیم، آهن، روی، مس، فسفر، افزایش متابولیسم بدن، بهبود هضم، سم زدایی بدن، کمک به روده، تسریح درمان سرما خوردگی، ضد التهاب	,100,0,95,0,1,0,,5,0,0,,0
909447135,377222651,20572851,"",آب کرفس انار 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B6، B9، K، C، A، سدیم، منیزیم، آهن، کلسیم، روی، مس، فسفر، فیبر، پتاسیم، جلوگیری از ایجاد سنگ کلیه، تقویت حافظه، آرام بخش، تنظیم فشار و قند خون، دوستدار ریه، ادرار آور، انتی اکسیدان قوی، سم زدایی بدن، دوست دار گوارش، بهبود گرفتگی صدا	,100,0,95,0,1,0,,5,0,0,,0
909447134,377222651,20572850,"",آب کرفس انار 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B6، B9، K، C، A، سدیم، منیزیم، آهن، کلسیم، روی، مس، فسفر، فیبر، پتاسیم، جلوگیری از ایجاد سنگ کلیه، تقویت حافظه، آرام بخش، تنظیم فشار و قند خون، دوستدار ریه، ادرار آور، انتی اکسیدان قوی، سم زدایی بدن، دوست دار گوارش، بهبود گرفتگی صدا	,100,0,95,0,1,0,,5,0,0,,0
909447133,377222651,20572849,"",آب سیب کرفس 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، A، کلسیم، پتاسیم، فیبر، آهن، فسفر، منیزیم، مس، منگنز، نشاط آور، پاکسازی کبد، ضد یبوست، مفید برای میگرن، ضد آلرژی، ضد سرطان، کاهش کلسترول خون	,100,0,95,0,1,0,,5,0,0,,0
909447132,377222651,20572848,"",آب سیب کرفس 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، A، کلسیم، پتاسیم، فیبر، آهن، فسفر، منیزیم، مس، منگنز، نشاط آور، پاکسازی کبد، ضد یبوست، مفید برای میگرن، ضد آلرژی، ضد سرطان، کاهش کلسترول خون	,100,0,95,0,1,0,,5,0,0,,0
909447131,377222651,20572847,"", آب سیب هویج 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، آهن، پتاسیم، کلسیم، فیبر، فسفر، منیزیم، مس، منگنز، آنتی اکسیدان، تقویت کننده سیستم ایمنی بدن، کاهش سرفه، نشاط آور، پاکسازی کبد,100,0,95,0,1,0,,5,0,0,,0
909447130,377222651,20572846,"", آب سیب هویج 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، آهن، پتاسیم، کلسیم، فیبر، فسفر، منیزیم، مس، منگنز، آنتی اکسیدان، تقویت کننده سیستم ایمنی بدن، کاهش سرفه، نشاط آور، پاکسازی کبد,100,0,95,0,1,0,,5,0,0,,0
909447129,377222651,20572845,"",آب پرتقال سیب 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B12، B5 ،B6 C، E، منیزیم، فیبر، کلسیم، پتاسیم، مس، روی، فسفر، آهن، آنتی اکسیدان، ضد عفونی کننده بدن، مفید برای درمان سرما خوردگی، ضد التهاب، ضد اسپاسم، آرام بخش، درمان کم خونی، کنترل فشار خون	,100,0,95,0,1,0,,5,0,0,,0
909447128,377222651,20572844,"",آب پرتقال سیب 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B12، B5 ،B6 C، E، منیزیم، فیبر، کلسیم، پتاسیم، مس، روی، فسفر، آهن، آنتی اکسیدان، ضد عفونی کننده بدن، مفید برای درمان سرما خوردگی، ضد التهاب، ضد اسپاسم، آرام بخش، درمان کم خونی، کنترل فشار خون	,100,0,95,0,1,0,,5,0,0,,0
909447127,377222651,20572843,"",آب پرتقال انار 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، K، کلسیم، پتاسیم، فیبر، آهن، فسفر، روی، خون ساز، تقویت سیستم ایمنی بدن، تصفیه خون، آرام بخش، مفید برای قلب، ضد سرطان، تقویت کلیه  ,100,0,95,0,1,0,,5,0,0,,0
909447126,377222651,20572842,"",آب پرتقال انار 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، K، کلسیم، پتاسیم، فیبر، آهن، فسفر، روی، خون ساز، تقویت سیستم ایمنی بدن، تصفیه خون، آرام بخش، مفید برای قلب، ضد سرطان، تقویت کلیه  ,100,0,95,0,1,0,,5,0,0,,0
909447125,377222651,20572839,"",آب پرتقال لیمو شیرین 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B12، B5 ،B6 C، E، منیزیم، فیبر، کلسیم، پتاسیم، مس، روی، فسفر، آهن، آنتی اکسیدان، ضد عفونی کننده بدن، مفید برای درمان سرما خوردگی، ضد التهاب، ضد اسپاسم، آرام بخش، درمان کم خونی، کنترل فشار خون	,100,0,95,0,1,0,,5,0,0,,0
909447124,377222651,20572838,"",آب پرتقال لیمو شیرین 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B12، B5 ،B6 C، E، منیزیم، فیبر، کلسیم، پتاسیم، مس، روی، فسفر، آهن، آنتی اکسیدان، ضد عفونی کننده بدن، مفید برای درمان سرما خوردگی، ضد التهاب، ضد اسپاسم، آرام بخش، درمان کم خونی، کنترل فشار خون	,100,0,95,0,1,0,,5,0,0,,0
909447123,377222651,20572837,"",آب پرتقال گریپ فروت 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، Z، K، کلسیم، آهن، پتاسیم، روی، مس، فسفر، تقویت سیستم ایمنی بدن، کمک به درمان سرما خوردگی، کاهش تب، پاکسازی ریه، اشتها آور، آرام بخش,100,0,95,0,1,0,,5,0,0,,0
909447122,377222651,20572836,"",آب پرتقال گریپ فروت 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، Z، K، کلسیم، آهن، پتاسیم، روی، مس، فسفر، تقویت سیستم ایمنی بدن، کمک به درمان سرما خوردگی، کاهش تب، پاکسازی ریه، اشتها آور، آرام بخش,100,0,95,0,1,0,,5,0,0,,0
909447121,377222651,20572835,"",آب پرتقال انبه 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، Z، K، کلسیم، فیبر، آهن، پتاسیم، مس، منیزیم، انرژی زا، آنتی اکسیدان، ضد التهاب، کمک به درمان سرما خوردگی، آرام بخش، ضد عفونی کننده بدن، پاکسازی ریه، کنترل قند خون، خونساز ,100,0,95,0,1,0,,5,0,0,,0
909447120,377222651,20572834,"",آب پرتقال انبه 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5 B6، B9، E، C، Z، K، کلسیم، فیبر، آهن، پتاسیم، مس، منیزیم، انرژی زا، آنتی اکسیدان، ضد التهاب، کمک به درمان سرما خوردگی، آرام بخش، ضد عفونی کننده بدن، پاکسازی ریه، کنترل قند خون، خونساز ,100,0,95,0,1,0,,5,0,0,,0
909447119,377222651,20572841,"",آب پرتقال آناناس 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A، C، D، آهن، منیزیم، منگنز، کلسیم، فیبر، ترمیم کننده زخم، انرژی زا، بهبود سرما خوردگی، کاهش استرس، کاهش لخته خون، کمک به درمان آکنه، تقویت ذهن، ضد سرطان ,100,0,95,0,1,0,,5,0,0,,0
909447118,377222651,20572840,"",آب پرتقال آناناس 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A، C، D، آهن، منیزیم، منگنز، کلسیم، فیبر، ترمیم کننده زخم، انرژی زا، بهبود سرما خوردگی، کاهش استرس، کاهش لخته خون، کمک به درمان آکنه، تقویت ذهن، ضد سرطان ,100,0,95,0,1,0,,5,0,0,,0
909447117,377222651,20686641,"", آب توت فرنگی آناناس 800 میلی لیتر,"مناسب مصرف روزانه / سرشار از ویتامین های k A / C / D / B6 /B12 , آهن , کلسیم , منیزیم , فیبر , انرژی زا , منگنز ,انرژی زا , بهبود علایم سرماخوردگی , تقویت کننده سیستم ایمنی بدن , تنظیم قند و فشار خون",100,0,95,0,1,0,,5,0,0,,0
909447116,377222651,20686631,"", آب توت فرنگی آناناس 400 میلی لیتر,"مناسب مصرف روزانه / سرشار از ویتامین های k A / C / D / B6 /B12 , آهن , کلسیم , منیزیم , فیبر , انرژی زا , منگنز ,انرژی زا , بهبود علایم سرماخوردگی , تقویت کننده سیستم ایمنی بدن , تنظیم قند و فشار خون",100,0,95,0,1,0,,5,0,0,,0
909447115,377222651,20683535,"",آب توت فرنگی انبه 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های k ،C ،E ،A، B6 ،B12 ،D کلسترول، سدیم، فیبر، کربوهیدرات، آهن، پروتیین، خون ساز، ضد سرطان، آنتی اکسیدان قوی، مناسب برای دیابت، تنظیم کننده فشار خون، کنترل کلسترول خون,100,0,95,0,1,0,,5,0,0,,0
909447114,377222651,20683531,"",آب توت فرنگی انبه 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های k ،C ،E ،A، B6 ،B12 ،D کلسترول، سدیم، فیبر، کربوهیدرات، آهن، پروتیین، خون ساز، ضد سرطان، آنتی اکسیدان قوی، مناسب برای دیابت، تنظیم کننده فشار خون، کنترل کلسترول خون,100,0,95,0,1,0,,5,0,0,,0
909447113,377222651,20683528,"",آب توت فرنگی شاتوت 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های k ،C ،E ،A، کلسترول، سدیم، فیبر، کربوهیدرات، پروتیین، مس، زینک، فولات، آهن، ضد سرطان، مفید برای قلب، آنتی اکسیدان قوی، مناسب برای دیابت، تنظیم کننده فشار خون,100,0,95,0,1,0,,5,0,0,,0
909447112,377222651,20683526,آب توت فرنگی شاتوت, آب توت فرنگی شاتوت 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های k ،C ،E ،A، کلسترول، سدیم، فیبر، کربوهیدرات، پروتیین، مس، زینک، فولات، آهن، ضد سرطان، مفید برای قلب، آنتی اکسیدان قوی، مناسب برای دیابت، تنظیم کننده فشار خون,100,0,95,0,1,0,,5,0,0,,0
909447111,377222651,20683522,"", آب آلبالو شاتوت 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های B ،A ،C ،K کلسترول، سدیم، فولات، فیبر، مس، امگا 3، امگا 6، پاکسازی کلیه، تنظیم خواب، سم زدایی کبد، مفید برای روماتیسم، ضد سرطان، رفع کم خونی، حفظ سطح قند خون,100,0,95,0,1,0,,5,0,0,,0
909447110,377222651,20683520,"", آب آلبالو شاتوت 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های B ،A ،C ،K کلسترول، سدیم، فولات، فیبر، مس، امگا 3، امگا 6، پاکسازی کلیه، تنظیم خواب، سم زدایی کبد، مفید برای روماتیسم، ضد سرطان، رفع کم خونی، حفظ سطح قند خون,100,0,95,0,1,0,,5,0,0,,0
