id,current_user_id,app_id,app_version,device_type,udid,platform,created_at,updated_at,token,store,adjust_id,google_ad_id
185820852,4382541,3,5.6.6,SUPERAPP,1c68dd2a-c68d-4afb-81f1-c67b329a4bcc,SUPERAPP,2023-12-19 01:12:38,2023-12-19 01:12:38,,Bazzar,,
185820851,21283154,3,5.6.6,SUPERAPP,812fd9a1-5d02-448f-9deb-8de11a526aed,SUPERAPP,2023-12-19 01:12:37,2023-12-19 01:12:37,,Bazzar,,
185820850,15977646,3,5.6.6,SUPERAPP,e3d33fe7-1687-429e-908f-324041bd1612,SUPERAPP,2023-12-19 01:12:37,2023-12-19 01:12:37,,Bazzar,,
185820849,4499201,7,4.0.1.23,SM-A505F,33fe54461e8fc330,ANDROID,2023-12-19 01:12:37,2023-12-19 01:12:50,fzmL5cy71CcmBQGf8DdvxA:APA91bGm_3vEgtdV-F5JJzQNuHugUEpZGH3YGrBrIVVBJl_Xl7iwyhYddAo_LNSsXm1lR3MP3VlwCaXdNpIRJkpAKSZnVMW0u8BuF0qUso6jTRLcX40JQv_Sz2s3LejmtAg6mJOPyWcP,Bazzar,,
185820848,20892927,3,5.6.6,SUPERAPP,fc711978-e108-4183-bf6c-32a3886db13d,SUPERAPP,2023-12-19 01:12:33,2023-12-19 01:12:33,,Bazzar,,
185820847,9919130,3,5.6.6,PWA,97da93ed-057b-40c7-bd93-5d9a0d28688f,PWA,2023-12-19 01:12:30,2023-12-19 01:17:07,,Bazzar,,
185820846,21774783,7,4.0.1.23,SM-A235F,5ec5322f07ab3661,ANDROID,2023-12-19 01:12:30,2023-12-19 01:12:32,crxU2TV37Km3YnLQ25E1zA:APA91bGPtk4GUA0OWX-ivQ6GNGi8QXeqcISXPCo6f_aFs5gmAy7nNiMoqY3NxAMXgo8maek8T0YBJsKXpbk8h0S7bB0N0qJ_ELEowWq97bIeY2SpJ16CcGqKm8glzt3rUtfF0dDdP6uH,Bazzar,,
185820845,10394300,7,4.0.1.23,VTS-PWA-Android,6a6d0ee401f46e0c,ANDROID,2023-12-19 01:12:30,2023-12-19 01:12:30,eHdhGH8ey98jtMq8o6txBw:APA91bFUqed3OoeXX8LlpUZOsV_-GWyFqe-9jQf8AEUR0OLeYN8-Hb8WQwensIGOhg4NVWSUhJorn1BMYbhX5mlyLOVRbm1ms_-kckEDfzke2rhxrwYsmpdIYwENQ2waAsKcs5QqOxbD,Bazzar,,
185820844,6520667,3,5.6.6,SUPERAPP,29141927-e1c4-4758-8fd7-7fd40ad98643,SUPERAPP,2023-12-19 01:12:27,2023-12-19 01:12:27,,Bazzar,,
185820843,9616877,7,4.0.1.23,SM-A326B,d249e30843fed515,ANDROID,2023-12-19 01:12:24,2023-12-19 01:16:20,eDqtkZdNp-4oOKyEpZoguE:APA91bFkN3hH1iZySVZWPweD5iAKXnIfITYNmfx-F9NZWiEUdkwCeuycIPzqPzhOgSQpYmj0yhKw5OaCFHfxAOLvwDVgDZtBEpcVfZM29qtoz4VtzkIse4tNulS1oIMyybm7rGqCre_B,Bazzar,,
185820842,4427801,3,8.1.1,WEBSITE,a96373fd-459a-4a2e-b098-dc889a47f891,WEBSITE,2023-12-19 01:12:20,2023-12-19 01:12:21,,Bazzar,,
185820841,4427801,3,8.1.1,WEBSITE,a96373fd-459a-4a2e-b098-dc889a47f891,WEBSITE,2023-12-19 01:12:20,2023-12-19 01:12:21,,Bazzar,,
185820840,10920575,7,4.0.1.23,VTS-PWA-Android,cabf4d40538fc435,ANDROID,2023-12-19 01:12:20,2023-12-19 01:12:20,,Bazzar,,
185820839,10920575,7,4.0.1.23,VTS-PWA-Android,cabf4d40538fc435,ANDROID,2023-12-19 01:12:20,2023-12-19 01:12:20,cXlja1Y01S2AHHcCD74vFp:APA91bHgTnRcZHFfRZRPu9JL5EEnD2P8kk3ti-tGPE9fXkUgxzcTj5qh4xuHSaecBXRb98znNHwsYhaCB91EtieoXv4PNHEXIdaTBB4ZSQzyUrydhQqxGCcG0y32UdIaxkucc0HBF226,Bazzar,,
185820838,16520724,7,4.0.1.23,VTS-PWA-Android,9748fbed055a62f0,ANDROID,2023-12-19 01:12:19,2023-12-19 01:12:19,cYrO5dxoRXmw09Hijv3G6j:APA91bHnEXYr4ED2_3FN35oI1gCKYE2b5zWNA-5rtDoB4VjoHsHnF9_DNlN813sEFB-2Rx9N3sL4-M6w8SgsETiijg3UXfAEP3dA-SJE-phRvH9d2H9NS7uf8qqGABQvveKw6c5VQOe8,Bazzar,,
185820837,1510391,3,5.6.6,PWA,a5f2a73e-65f0-4aef-8464-cadf3aea91c4,PWA,2023-12-19 01:12:19,2023-12-19 01:12:19,,Bazzar,,
185820836,21026252,7,4.0.1.23,VTS-PWA-Android,24e22031714187cb,ANDROID,2023-12-19 01:12:17,2023-12-19 01:12:17,fUZqcyQBrHQPC5zV4x4oj_:APA91bFlEzJIUnTcf8-M9SpUouxzwoxXFiarKQk9GEWtMjXhBOyvvHALVi_X3hj3p8j4fdPIKYQlyCjJ5v8e_-1JOUZ1gRTv2-uKXyNjHuywQ3F2BvsKzH5K3HGxehj9Q6wFL0u1a2pY,Bazzar,,
185820835,16733203,3,8.1.1,WEBSITE,e87d2985-bfc3-4d05-988d-2ce50dcb61d6,WEBSITE,2023-12-19 01:12:16,2023-12-19 01:12:16,,Bazzar,,
185820834,15715579,3,5.6.6,SUPERAPP,27567a49-0a87-4123-b3bd-e1cc5189e042,SUPERAPP,2023-12-19 01:12:16,2023-12-19 01:12:16,,Bazzar,,
185820833,12821441,7,4.0.1.23,VTS-PWA-Android,b82cee92948fe30b,ANDROID,2023-12-19 01:12:11,2023-12-19 01:12:11,ei74kNYNdkgOhoct10QGBw:APA91bFMNBfs8Es2_n5Li0Lnm9mcUNNtKk4SBNne7agnlNkbEBQm_-lUR9ULsbhIH7-TH_OjBvUN9NggIrTYdKdtSDZwB6Trvo8YOaI_-yVb4ViIxi5nyGDekSN4fkORKu6KN1v76f6b,Bazzar,,
185820832,8007420,7,4.0.1.23,SM-S711B,dd99506839e3a463,ANDROID,2023-12-19 01:12:07,2023-12-19 01:15:14,euBjHDEuTGuc7QgHQ5wYc3:APA91bEeJaH8p3GKprFUzEoJez98RW7HXIJgISeNjG01PnLzr8ZsB-_ZdaZ7GvuZtUITg_m0YtcszcILfxrVxK5AOwK2TvcWA82Z5HAmEoQ49z4OT0gozXmFkSTsOLelqON8P0mJmZ8I,Bazzar,,
185820831,16433519,3,5.6.6,SUPERAPP,0effd328-0e04-4361-8045-f771c0b38cd9,SUPERAPP,2023-12-19 01:12:05,2023-12-19 01:12:06,,Bazzar,,
185820830,,3,5.1.0.4,Redmi Note 8,7ebba7237be45675,ANDROID,2023-12-19 01:12:02,2023-12-19 01:12:02,eomw58UBSeW-QQOU9L3PGL:APA91bHJ5pkTDCRuz9w3dB1aelIG9I9lMJqixN5MeeDu3KFIpvNlR6xVMfP6QtIdFykgGTk4TfGAo8oIbXryni67sZzyh7sgQNqTBjyE5HEC-WlNyhb_KlHJbBY2wVARbBeqqx33vD_p,Myket,,
185820829,3358291,3,5.6.6,SUPERAPP,534133f3-634c-418c-bd14-68fcda00cf39,SUPERAPP,2023-12-19 01:11:59,2023-12-19 01:11:59,,Bazzar,,
185820828,16973839,7,4.0.1.23,VTS-PWA-Android,f78f76c572fcb05d,ANDROID,2023-12-19 01:11:57,2023-12-19 01:11:57,cnlZuk9i05bTeg5pK3FbAM:APA91bE1btS67h9MU4OHNgMpNM34RKjNxJPy-__URfYBHhkmAieZ96n7pJrVpWMpiNGasUFZacuvDaKG16NXGvpYb120VglymIwWHj0O6Rz65-Wdn9xhsJ9-uhlFTIrsG4bXXsTCEM-1,Bazzar,,
185820827,17102810,3,5.6.6,SUPERAPP,08390ba6-5ee4-4101-98ef-dd8b08405583,SUPERAPP,2023-12-19 01:11:56,2023-12-19 01:11:57,,Bazzar,,
185820826,2701708,7,4.0.1.23,VTS-PWA-Android,dd00119c262a9bcf,ANDROID,2023-12-19 01:11:56,2023-12-19 01:11:56,,Bazzar,,
185820825,19876898,7,4.0.1.23,M2101K6G,1ee120966ece25df,ANDROID,2023-12-19 01:11:55,2023-12-19 01:11:56,f0Vnqj2ygU0rQLsvbaDh4G:APA91bGzlBPp5eKe33EoMe-mHFUjUMp5RRgsiH1riLT61SYT_NQbED1G5eunOy4vng5GbmLG0C6Y_jPQ9HARX3spva0rCvN3IpDZxsGwKPOJ3czViVpBWE-Budk9CUqkVMzudmR4gjh9,Bazzar,,
185820824,10963684,7,4.0.1.23,SM-A525F,69d7da15e98f77a3,ANDROID,2023-12-19 01:11:54,2023-12-19 01:11:55,dNAfMdOVEBh3afLb8s1xhH:APA91bHRMKWU_Tq_WKMW1Ns1M-RGGZv_IWDWhAM9YNuLffdxiVTC-D9K-dplhcly9Jq2_Mrf9-qCWmqWFUjxe0m9Cn6vRmchCDH-QU075P3sBOIY-cE_uFokcmDe62En67UbTw_qRcBM,Bazzar,,
185820823,19473292,7,4.0.1.23,VTS-PWA-Android,d4b9699e4e39e49a,ANDROID,2023-12-19 01:11:53,2023-12-19 01:11:53,,Bazzar,,
185820822,12428150,3,6.0.0,PWA,1d4bd3d2-db77-4b47-a47e-f94d5375d803,PWA,2023-12-19 01:11:48,2023-12-19 01:11:48,,Bazzar,,
185820821,15984219,7,4.0.1.23,VTS-PWA-Android,4f9d739e825156f1,ANDROID,2023-12-19 01:11:47,2023-12-19 01:12:23,d_Kf8nswSOSHyevoCViG1p:APA91bHEApSzJJeawwpUUawHKNWI1MJdtpswh2jRBPzCRW191Auyt7APOjKMaNB2xUdJhMUJqNMBjjPecNkbuu6pZSfRPsbJdbX8alwu73z0Wn1Cqqbbl1sLWBez-BkHcS5CTZXc--qD,Bazzar,,
185820820,18525964,7,4.0.1.23,2209116AG,314b257828f7434d,ANDROID,2023-12-19 01:11:44,2023-12-19 01:11:46,cn5ck_xITLODh8rjy14-oH:APA91bFvPO7ozKiKs2faXCysszncUGcG-BGPu3D92kT6BCoRuaD1mCrS0ReXO560rSPPRMKhhQtgVAo_7IOIfFdMJV8lf1bPpE4eeawqpXq0G8p1S5zPLC7Mg6KK_l0UQGuTSP4Ki9__,Bazzar,,
185820819,9372211,3,5.6.6,PWA,3b061e04-481c-413b-9889-d66d0d2de9b2,PWA,2023-12-19 01:11:32,2023-12-19 01:11:32,,Bazzar,,
185820818,16132363,7,4.0.1.23,VTS-PWA-Android,0617239c179c8f77,ANDROID,2023-12-19 01:11:32,2023-12-19 01:11:32,dchGuri5ltRn7kZqaFn2ry:APA91bELj1GaIyqAmY8viRYIVXSdhfq1d06of94ISFTzVfmCaWyzZIt8hDbPtYMddBMV7A69SRcVeTi8EzlHgYf_I8pT-4bEfTmVjt5ONIwXGh8WRGLP-Xi4nYUxrXFuJe_WFFrYj_Gc,Bazzar,,
185820817,3636682,7,4.0.1.23,VTS-PWA-Android,520fb4d364556b59,ANDROID,2023-12-19 01:11:29,2023-12-19 01:13:39,c7QEo3b8QVWerJJfpKHAT7:APA91bEqpHIVWS0OHS6aHWPBkKfMJy5Qk641usCTporMnYwh_D4yb32beTqsV6U7_fWR5UM3GI2CeoQ9SgilGfPtI905UiUSWbEA5qnHpPWVvH6gb-5HU4bVF6Fok6FGFRlwhsIh8wMN,Bazzar,,
185820816,10949694,3,5.6.6,PWA,de5de52c-0048-4bb1-9aa4-ac00b29dedcd,PWA,2023-12-19 01:11:28,2023-12-19 01:11:28,,Bazzar,,
185820815,8954348,3,5.6.6,SUPERAPP,5163a355-eab0-431c-a7bc-46230310c21a,SUPERAPP,2023-12-19 01:11:25,2023-12-19 01:11:26,,Bazzar,,
185820814,21026252,7,4.0.1.23,VTS-PWA-Android,87444bbd6df660ae,ANDROID,2023-12-19 01:11:23,2023-12-19 01:11:23,dy6APLj-QByrtezCkBhCWj:APA91bFq5DMR6mpd7Tdr5OCI2wVd6mwdTRHxeIMHpp2GzzVwbq39n5cMcU4T6OMSlv3kk5vo9WDeiIm6qG0bJgOA6s7-_uB-YvFDrK4-XfBeSsqZ4n1xJTcMFT_OqhfD8cUzW63V2fH9,Bazzar,,
185820813,18219288,3,5.6.6,AP,067d68c5-c766-4250-9e48-1e4819f23c90,AP,2023-12-19 01:11:22,2023-12-19 01:11:22,,Bazzar,,
185820812,4554811,7,4.0.1.23,SM-A035F,67882eb5ecc64ce6,ANDROID,2023-12-19 01:11:21,2023-12-19 01:11:24,esxwTUJhZkItASUiv7D0pM:APA91bHMkTcH91oHqv5e5JG9ji_WzZYseTosbcI2KJhvk3x1kGwqJz1m6eoWi7ZbzF2HLeHuB4gCopTs_-ape1fsmzuadT-82njGOz49YNhHMTXEA4nR0CHBnxUSIs_aNQnH_cp6X7vA,Bazzar,,
185820811,19298519,7,4.0.1.23,VTS-PWA-Android,6e6440f7288c6d88,ANDROID,2023-12-19 01:11:21,2023-12-19 01:11:21,cOJFsYY80afjq1b3HhDo_t:APA91bFttOjghQ2hsfzTc9-OHnEMeY_3nghWZA1mCdfZKhhpX74b-zILPrRIlUN_m61kh6r3mT9eDSjQBgE2-SK61OuK2VgaRPIunZPj7F-OrgFEP8QfPX1xlvMBy5R6cd47nthpmqMS,Bazzar,,
185820810,7563581,3,5.6.6,SUPERAPP,b8ba3fe6-3805-4df5-b2ad-233105c1ef14,SUPERAPP,2023-12-19 01:11:20,2023-12-19 01:11:20,,Bazzar,,
185820809,14633912,7,4.0.1.23,VTS-PWA-Android,1ebc959add305280,ANDROID,2023-12-19 01:11:16,2023-12-19 01:15:14,fx3_P0bOxv5uniiuSh4iyj:APA91bGQlPl_s0-7if6kve3bg_cDFbp8l7W6VzEHcF7x0Dvae_e7cNMl4OqANWk2XjlBJScaFPt-NzGaoJWldF30HcIwx00GeH0SRpySCBEds-P98WYg--MI9tpocEQv0lfqoHRA8pXU,Bazzar,,
185820808,21777689,3,5.6.6,SUPERAPP,0f978c0c-fb85-4d22-b41d-2034f45f93ae,SUPERAPP,2023-12-19 01:11:12,2023-12-19 01:20:42,,Bazzar,,
185820807,20036071,3,5.6.6,SUPERAPP,de881eb1-7ab5-4163-a1be-d73796fbff99,SUPERAPP,2023-12-19 01:11:12,2023-12-19 01:11:13,,Bazzar,,
185820806,11944297,3,5.6.6,PWA,eeb32f61-fd58-40fb-8e21-5ad91de7b2b3,PWA,2023-12-19 01:11:11,2023-12-19 01:11:11,,Bazzar,,
185820805,21280504,7,4.0.1.23,VTS-PWA-Android,c7828d6802002900,ANDROID,2023-12-19 01:11:09,2023-12-19 01:11:09,cIehCWrxXp18nFR3UVZNPC:APA91bFZAdgjfx0-V1OsIoiYvpmU5HleladKdPLMb0qmxOVjltiRRGViNF4svmqHxDv7cMLnk3pe_0lCm6fdPAKQvHLe0dkXTdP7ug0LzqpiOHNqDnM_0TicGY7uBJYw5-Wn25y5-9iz,Bazzar,,
185820804,12481854,7,4.0.1.23,VTS-PWA-Android,54ab06211a668f92,ANDROID,2023-12-19 01:11:06,2023-12-19 01:11:06,c4wL6faySBmPOmf8B0859C:APA91bFgBm72wdd1gftYCDIaE3zdP6nC2rmkqlnm3r8ScNh-98l6CRvUPG5twJko406YXPjv4IR1DOw3W-5uitfiAEeE379Num1k3TEB_reIykugO7Ox8UFyX_3UwwCxBI9IIyKabUi4,Bazzar,,
185820803,16275040,3,5.6.6,SUPERAPP,9f185d77-4403-473b-817b-f73ed35aff92,SUPERAPP,2023-12-19 01:11:05,2023-12-19 01:11:05,,Bazzar,,
185820802,20438873,3,5.6.6,IRANCELL,ba1654c8-706a-4690-97fd-c0149f5613e4,IRANCELL,2023-12-19 01:11:05,2023-12-19 01:11:05,,Bazzar,,
185820801,6532455,3,5.6.6,SUPERAPP,af559d94-bd42-4e49-9fad-9220d69b410c,SUPERAPP,2023-12-19 01:11:03,2023-12-19 01:11:03,,Bazzar,,
185820800,14913110,3,5.6.6,SUPERAPP,d8690891-1437-40a6-b4c3-08f06f47b62d,SUPERAPP,2023-12-19 01:11:01,2023-12-19 01:11:01,,Bazzar,,
185820799,13638186,3,5.6.6,APWA,19030c2f-9b0b-4041-be0e-5f3f7714a6ad,APWA,2023-12-19 01:10:59,2023-12-19 01:10:59,,Bazzar,,
185820798,9537399,7,4.0.1.23,SM-A536U1,6a326eabc700a71b,ANDROID,2023-12-19 01:10:56,2023-12-19 01:10:59,e4IlNhYL8otalmaEGLzn_6:APA91bH8IdedfI2TsJ1B5usBv4DN1AuKNjc23oeF99NEd7ZfUJN5g788uVU3RljzScA7aBefQCRhn2revCyC6yE0kxQB6OLkVxxWNAu1rSlplQxHvmBtoJV2j86BpUgb5M4-YCcdrgsM,Bazzar,,
185820797,21777687,3,5.1.0.4,M2103K19C,4223476c4f1fe9a5,PSA_ANDROID,2023-12-19 01:10:56,2023-12-19 01:10:56,cMn1yiJbRT-ijJ9gu4fiyj:APA91bHlTvs3PoXuZATa4jnU_Urbo5h_QgZwsiFC7yWlA1DUXD3DNZa5i12ZOBmv2I2ohsCnuYwX6MttspwWjleB7W2Ka2GvY8JfWYJoAYsXeekd4Del_2dRkyFlgXwPSMX_6Vtb5n9O,Bazzar,,
185820796,,7,4.0.1.23,VTS-PWA-Android,f2aafb777925a42c,ANDROID,2023-12-19 01:10:56,2023-12-19 01:10:56,,Bazzar,,
185820795,,7,4.0.1.23,VTS-PWA-Android,f2aafb777925a42c,ANDROID,2023-12-19 01:10:56,2023-12-19 01:10:56,,Bazzar,,
185820794,10616945,3,5.6.6,SUPERAPP,6c47bceb-35dc-4ac2-a218-dd294a5ae972,SUPERAPP,2023-12-19 01:10:55,2023-12-19 01:10:55,,Bazzar,,
185820793,16044732,7,4.0.1.23,VTS-PWA-Android,5a84d59cf7ea678f,ANDROID,2023-12-19 01:10:53,2023-12-19 01:10:53,d0ZTlZHVFI9h1jk1jAt6On:APA91bGqaOEIklSRi454hFInlnTnBKZMpVQwprivcPCcy0UfK1VKPKLz4sahqFc74xgKOqwS3vj8vcoAUIvL9NEEqH1F-EgL7I2o2TIlN7audHJd1uhVAcJchh1XGrDTvlE1mmi4QDMS,Bazzar,,
185820792,20430305,3,5.6.6,PWA,9bc9a35d-01ee-44bc-8fa6-b90cf998d995,PWA,2023-12-19 01:10:51,2023-12-19 01:10:51,,Bazzar,,
185820791,14855088,3,5.6.6,PWA,a1f1dd66-7f5f-41f0-b18d-86b29307b665,PWA,2023-12-19 01:10:51,2023-12-19 01:10:51,,Bazzar,,
185820790,15793714,3,5.6.6,SUPERAPP,9211bc53-bdca-4999-b4bc-792d5c63191f,SUPERAPP,2023-12-19 01:10:46,2023-12-19 01:10:46,,Bazzar,,
185820789,19450134,3,5.6.6,IRANCELL,9ab061be-cffc-44b9-bb6d-26b1401b535f,IRANCELL,2023-12-19 01:10:45,2023-12-19 01:10:45,,Bazzar,,
185820788,8597572,3,5.6.6,PWA,08c4092e-78d1-472c-ba5c-878908e8fb01,PWA,2023-12-19 01:10:44,2023-12-19 01:10:44,,Bazzar,,
185820787,9136945,7,4.0.1.23,SM-S918B,f0d7f012fb36075d,ANDROID,2023-12-19 01:10:41,2023-12-19 01:10:59,ffcG3_2dQd67GILvNOi-eI:APA91bFEak_udt0CgZNz-Sqa2Lc6CzmNmHwUKicYMa_HFEkaKMXtf8DGAt0CiSd6bTd9nvFZyD8FjbMScXIHNm-7fOzBEDlJ1Vb4e0KJjNJDVCKbKn0W0xi1Qix6a75ABwThcomojxB3,Bazzar,,
185820786,799066,3,5.6.6,PWA,27f23d28-1bf7-4c3f-8a1f-7e43a2a88510,PWA,2023-12-19 01:10:41,2023-12-19 01:17:33,,Bazzar,,
185820785,21777686,3,5.6.6,SUPERAPP,8c7aacf0-abf5-435a-b8ab-ce0d8a0bf258,SUPERAPP,2023-12-19 01:10:41,2023-12-19 01:10:41,,Bazzar,,
185820784,9886807,3,5.6.6,PWA,f496e91b-1cab-4d76-9531-1f6212ae5e16,PWA,2023-12-19 01:10:40,2023-12-19 01:10:41,,Bazzar,,
185820783,9495228,3,5.6.6,SUPERAPP,27486cd5-4a84-4612-a1f6-1a662c114ac5,SUPERAPP,2023-12-19 01:10:40,2023-12-19 01:10:40,,Bazzar,,
185820782,8646885,3,5.6.6,SUPERAPP,4e45796f-e853-48b3-ab28-1b93752639c3,SUPERAPP,2023-12-19 01:10:35,2023-12-19 01:10:35,,Bazzar,,
185820781,20458030,3,5.6.6,IRANCELL,f2c6678d-cb3e-4429-818e-d62fa36137cc,IRANCELL,2023-12-19 01:10:35,2023-12-19 01:10:35,,Bazzar,,
185820780,21549155,7,4.0.1.23,SM-A505F,e877abd8280d2adc,ANDROID,2023-12-19 01:10:29,2023-12-19 01:13:16,e5JWKvwszHxwHA_w6fCdQ9:APA91bGOZPQbKyIc2V0uK5BiUe8nGMMl-KyQdM6PGQEdCT6YAqEuHimAI5AoXlF1yn1oJ4-eWEURtkqfisbwBzM0B3kvHPhHvkIbDy2P0sLnnlKShJ6j62barj8mTDXbKnscrkByxeGM,Bazzar,,
185820779,3627884,7,4.0.1.23,VTS-PWA-Android,01d40ca4b057b36b,ANDROID,2023-12-19 01:10:22,2023-12-19 01:21:19,fIs8MKWlQQ6BUfhAVf78c3:APA91bE8h4dxn74k47A26iupUGnqGpFzQnThq-ElV3Dn2Hvd7vAwSFTcJcR-QCVKzgBLJeSDmh_sT8fdWglpZSgbXcq0hFnJ12DR6l_8mBZpIxFNiV5FzAdOUippRimks8FDJiyb3a1p,Bazzar,,
185820778,15120112,3,5.6.6,SUPERAPP,87262f50-a73f-4e72-973b-3da94c0c9eca,SUPERAPP,2023-12-19 01:10:17,2023-12-19 01:10:17,,Bazzar,,
185820777,10575979,3,5.6.6,SUPERAPP,16048ee0-64d6-4cb9-812a-7af2067ef825,SUPERAPP,2023-12-19 01:10:12,2023-12-19 01:10:12,,Bazzar,,
185820776,19113404,7,4.0.1.23,SM-A225F,cea21a96c56b1bc7,ANDROID,2023-12-19 01:10:05,2023-12-19 01:10:07,ewPDIft-SQ6MPvDz4npHnw:APA91bEjhnCFh90dGC0HdbTTch9nUINWCDUxQJz85aRpFvWRoXcAMipdunJk0HItXqFigOmDzNkymWUbquF8YK8eCXv1MLpp9SI30_pf1jAer5epD1JI2P1q9LxJGq4xFfcl9x2Q0sZI,Bazzar,,
185820775,16940574,3,5.6.6,SUPERAPP,5026fbcb-f15e-4b40-83aa-e8253286bc92,SUPERAPP,2023-12-19 01:10:04,2023-12-19 01:10:04,,Bazzar,,
185820774,17053211,3,5.6.6,PWA,e3dc3bc2-6d93-4101-8ab7-f6a047422a2e,PWA,2023-12-19 01:10:04,2023-12-19 01:12:17,,Bazzar,,
185820773,6703837,3,5.6.6,PWA,44d212f9-33a2-4710-9253-bd7ff314feb4,PWA,2023-12-19 01:10:03,2023-12-19 01:15:23,,Bazzar,,
185820772,13304566,3,5.6.6,SUPERAPP,d650217d-075f-4057-880a-09bd68caeb0c,SUPERAPP,2023-12-19 01:10:00,2023-12-19 01:10:00,,Bazzar,,
185820771,13831486,3,5.6.6,SUPERAPP,be6f7760-62af-4dfe-a698-fed90955ef8f,SUPERAPP,2023-12-19 01:09:58,2023-12-19 01:09:58,,Bazzar,,
185820770,5900681,3,5.6.6,IRANCELL,e5b9a0d8-a47a-468b-98a8-5ee79dd7e895,IRANCELL,2023-12-19 01:09:57,2023-12-19 01:09:57,,Bazzar,,
185820769,21766475,3,5.6.6,SUPERAPP,9a39e8b5-14db-405a-8050-335c73a15618,SUPERAPP,2023-12-19 01:09:56,2023-12-19 01:09:56,,Bazzar,,
185820768,4205311,3,5.6.6,SUPERAPP,097044f5-8be6-4d81-85e0-c0c9b193e46c,SUPERAPP,2023-12-19 01:09:55,2023-12-19 01:09:55,,Bazzar,,
185820767,15110106,3,5.6.6,SUPERAPP,ea25aaae-5483-4513-8b60-a12c2a372d75,SUPERAPP,2023-12-19 01:09:55,2023-12-19 01:09:55,,Bazzar,,
185820766,15699380,3,6.0.0,PWA,59bfb09e-8fba-4201-839e-deb789d92831,PWA,2023-12-19 01:09:54,2023-12-19 01:09:54,,Bazzar,,
185820765,19900641,7,4.0.1.23,VTS-PWA-Android,225252ff0644b189,ANDROID,2023-12-19 01:09:54,2023-12-19 01:09:54,cL0MsFmvC38W6u24SJ9aZ5:APA91bGYZBLdnIqmoG8zIvGh0TWg8ZvdprUPP_ls2NskkcvvzffQI_GWsNbjucPxRAXidfWuOWvM6hJ4gY7H-EV2H-eq147M_wNOeYLbnkUD3IZBXj8zs3OsIMtS5rgnPkdKn2-fHRFH,Bazzar,,
185820764,7531017,7,4.0.1.23,VTS-PWA-Android,521d092894c59405,ANDROID,2023-12-19 01:09:52,2023-12-19 01:09:52,eBf7BtSPE3TkgDq3LJW99K:APA91bHXnGONih6j4aPRwUda-QvfYt-CZi9n0OLkUE-_wN2RR1Lp1r0aGrjc7UT-noSj6kVNF1jzHwEvF4B2e1_x77nzunIG_3cROWRaYMN75nyoayRdSi79eOIlWcMqNsC0Y5tZylRN,Bazzar,,
185820763,15075668,3,5.6.6,AP,47708ad2-3fbf-460f-a3d3-cbf38e210309,AP,2023-12-19 01:09:43,2023-12-19 01:09:43,,Bazzar,,
185820762,21777684,3,5.6.6,SUPERAPP,92acb2d0-810f-42b8-9b43-114923c541aa,SUPERAPP,2023-12-19 01:09:40,2023-12-19 01:09:40,,Bazzar,,
185820761,14194072,7,4.0.1.23,SM-A525F,deeb3be3ef06fd7a,ANDROID,2023-12-19 01:09:38,2023-12-19 01:12:12,f4o78ITFimmUeMuUp-c4zd:APA91bHJkFVkxYfx_VALwTqTKWX8AIv9-AH_GhG7nubZcPybPVpKyiMzSRfWrahy5N5MFt2R80cwf5Oopb18i3DUb-gBuoK87JChTdmKR1vmMLDJ7q05WYSyp1tnSOW4V8S6Cs42Of16,Bazzar,,
185820760,20406808,7,4.0.1.23,VTS-PWA-Android,1cb2127436c4454b,ANDROID,2023-12-19 01:09:37,2023-12-19 01:09:37,cRDwOoXcJesCFLsbyRxxsR:APA91bEqKR-X2Q7yaV9DU1OMC2hvSiIuslC_dPO3B1KDAhUofO0sjYOctVVizr1DbLyzVdwf0SPnoM-8Fd6d6Ej5_Liyd8vo0M3WzOsfT9KHZ-fZk3D5IQTlBmw5d31RiClxwus2bF6g,Bazzar,,
185820759,3679603,7,4.0.1.23,SM-A715F,952f6a310da1dd8f,ANDROID,2023-12-19 01:09:34,2023-12-19 01:09:36,ce2tWulnXqZmsXaCEYb7nH:APA91bGOjd9PYjV4w0G4C6Sj4HaGmH25QVpD2DCey33GudMCELXrNNFQID4-lWxNP_ipejLpNS6SKKlkZvHCU29KMgyaez_ItkpcgGsd0PR4oOzMMg1WJwu7RqPqs2pbrW-_kXSOzr6d,Bazzar,,
185820758,10963684,7,4.0.1.23,SM-A525F,69d7da15e98f77a3,ANDROID,2023-12-19 01:09:34,2023-12-19 01:09:36,dNAfMdOVEBh3afLb8s1xhH:APA91bHRMKWU_Tq_WKMW1Ns1M-RGGZv_IWDWhAM9YNuLffdxiVTC-D9K-dplhcly9Jq2_Mrf9-qCWmqWFUjxe0m9Cn6vRmchCDH-QU075P3sBOIY-cE_uFokcmDe62En67UbTw_qRcBM,Bazzar,,
185820757,15918456,3,5.6.6,SUPERAPP,1cf65ce1-c352-478d-9a10-6fa6667b849f,SUPERAPP,2023-12-19 01:09:33,2023-12-19 01:09:33,,Bazzar,,
