id,app_id,app_version,app_name,store,tracker,tracker_name,is_organic,click_referrer,adjust_created_at,installed_at,created_at,ad_id,idfa,android_id,push_token,conversion_duration,gps_adid,match_type,random_user_id,last_tracker_name,uninstalled_at,country_subdivision,city
7375767,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371916,1624371910,2021-06-22 18:55:47,b94ac4938b2710a64207a3426554d3ba,,1d4de277-6764-4278-8461-8c02d9ff0ec0,dLAwxRNo9d8:APA91bGTgVaXQsS3wXANkPzVNTymVs8yT2aOUdRUGfupYhSeoLKbWkl6dLyL80dUdBul4SYTmWORk_ySD_svlxzy3RCzTKAr720V5s7qJDcmwdF6kXU5pbfjwGSdXjsbwYnYWsbyYNIA,,1d4de277-6764-4278-8461-8c02d9ff0ec0,,,,,,
7375766,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371878,1624371823,2021-06-22 18:55:10,2ba8b029dd323d3c31161f8b950786f2,,3d2d9137-9db4-4646-a9c2-c6b97ad88980,dDPoRywThMI:APA91bHWrjH7cO-luMjmRNDGFaFb6HmaiO-XaLH7ha6gUyimyuW9rsdlu1ECTWdfYQRnGcjjYg8XXUc7xEnNHv7GyTXn_fqmfT0Kz_a5GfX-jwEgxMzZ31BypYStgosSSABV2JcDU0Uf,,3d2d9137-9db4-4646-a9c2-c6b97ad88980,,,,,,
7375765,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371876,1624371876,2021-06-22 18:55:08,bbec39760716a3df52da20f8331017bf,,1dc11ba6-fd24-4d80-8af1-45656f04ee60,dIFbgC-QdXM:APA91bHgnmA5rrm-zQcarVcKQFg-w9aCyV_UvHZ7sMr1I8S6C09HjT3zatOniPRFQsAi_J9N8z-pc1ZXRbWAWCD_-Y4WkiJB8l7WOAdHtdxlRdswvacTuUmoowLTqcMxESZPndrJNS25,,1dc11ba6-fd24-4d80-8af1-45656f04ee60,,,,,,
7375764,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624374282,1624371869,2021-06-22 18:55:06,2b2353c5793bb91728938b56abfeed8b,,7c328853-68d2-4a6a-890f-ba96a68dddbf,doVjU6QzX9g:APA91bHr_8npcYn7DcljXY-2KjENytLpqVxcFrxXwahdRv1zSEq3BOx8Ag2bZRVMYvFdvjRG-hzqxgf32yBy22ner3NaUsvsXeW1HCDFhthteBFAtKp3XfebpqKWCaifIJYNTMvbHZUD,,7c328853-68d2-4a6a-890f-ba96a68dddbf,,,,,,
7375763,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,xz4xwjp,Google Organic Search::دانلود اسنپ فود,0,,1624371848,1624371847,2021-06-22 18:54:40,f37ad0cec314b3cf284c6faedc971706,,53b54b5d-5487-4002-94ad-277937da530e,cdeABri99SA:APA91bHzb0ANUp6GnF80xPiQt2a-k5WDY8Z1qyEdAwQ93Ecitv9diRSIqpdnSWW8C5qSKSKLrLY683gmPs1dRP5R4qFLybbIdz7kR-Pd2vQKkoMe05thC55MlWSwW3fG3Hb2lDtKDF1Y,,53b54b5d-5487-4002-94ad-277937da530e,,,,,,
7375762,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371847,1624371846,2021-06-22 18:54:38,3842add0f811b7f2dae4e753afcc0a81,,a2c0fc78-2a37-4ce9-8122-d9531199cae7,fkvLrk19CNw:APA91bGVR11cKfh0FIts8g16pQ7aAsG-_gZpI2wC3RaPnw1FFC75oqdtO0XApr3pU0oYXzEjMh8fAicXyGVYh7c1KRCk9FAoXGk3EDM-3uAtYOTj3vHLp9f7UeU5o9wv_AjEzNLCG3bC,,a2c0fc78-2a37-4ce9-8122-d9531199cae7,,,,,,
7375761,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1623259986,1623173069,2021-06-22 18:53:48,574159dccf087c445b3f5618c7c83e9a,,ddc9ac1d-1847-46dc-a410-9b56c0a7eb6b,cLxO_6oGeYM:APA91bEU3VhhSbZuDubeXlMDxSjE-HksINr07e6cwGWVE4TLKq4OAt3r0RrchKyhlZqZ5hsI4gRPPI2Qq7d8ESW9x4KqcOCXggqMdP4vxJU-gYY54e3TM_SO6I3CFuGH2NEzCW5W4I-6,,ddc9ac1d-1847-46dc-a410-9b56c0a7eb6b,,,,,,
7375760,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371791,1624371791,2021-06-22 18:53:42,62e68a3b8241d29f39abcd39ae239f82,,27442396-3b07-43fa-b7d9-5b0f2b5c7973,cc6oDdYlrWs:APA91bEkOX8CYFKbq_cJJjtc2KFtZFkXIZ0yZBeTZk8fbY9ffntWKdHUWbVrGSaF1xuk3O_3jxAy3IoFe57nhW4Uflb-LQwqz19Vcc3Txi5KHcz3JijuZhgtWfcmj69ZLCRatk7WsQay,,27442396-3b07-43fa-b7d9-5b0f2b5c7973,,,,,,
7375759,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371714,1624371711,2021-06-22 18:52:31,d831e9c653556ccc087cb770a48e40c1,,4b560fe6-2b34-4b9b-9c57-aeeb2c6a5d5a,fDT7XeOpKqQ:APA91bHIMSXBb7rASwfVEH1hz7gbGoeZNQL0a3HcsHJijypqdr4PhrUk6vydE0-j5fm0MtEHtmRxLKRN0t-VauqWWZO1UGG5aCn1dzB_8dmh0VenllUGovy8ZH-XsqwhLwom82agNbT7,,4b560fe6-2b34-4b9b-9c57-aeeb2c6a5d5a,,,,,,
7375758,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1623942406,1623931568,2021-06-22 18:52:19,3fd43e939830dc054636db6f28bf0101,,3987a40f-c996-49be-95a3-9c9a477ee777,eVhcq0sE9qs:APA91bFlRwQ-mbAqxico9dOPJdii-yjZbKbsnUKagxkJeaD_NXtWNM_OZuMd8h5GHcguRg8BTVMQ313ALoB-EppAMSMB4f1nIY-N2obZ51GnsvHzbB_JaxPiiBbhkAHeautH2mB4hW4c,,3987a40f-c996-49be-95a3-9c9a477ee777,,,,,,
7375757,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,kuvzxh2,Dart-Providers-Oct20::3524::3524,0,,1620856117,1620855983,2021-06-22 18:51:55,72192880b20932712fed4fc3fc82345c,,a03d2bf7-9755-4d77-8309-5bfaba83ff5b,dMP3VSXB5fk:APA91bFbeTpxT9WQixCtj7R9mD8UpXVHSyrlnwWQJ3JXjoABEYL8ZjfVAtpmu-iu3zh-mrmVX96iCWuhEhY-BCO--0G8UzpvQnAy0h7EdNv8TlvtHBD1WS1O0ehHaRXcBLQHGqa7tALA,,a03d2bf7-9755-4d77-8309-5bfaba83ff5b,,,,,,
7375756,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371682,1624371681,2021-06-22 18:51:53,d80f58cc5d267b3634f00a6801544658,,e3a6420d-cef0-4ae1-839b-a07c4fc4806e,f-idv_rYG5w:APA91bGxy5dOeZQJtCiTbD6SoiDKEI4Bhzh9YfEiYUBezUXH8694o52zW-yT-e0SAkmoeqNFjay7x4j3aGlmKMgRfhb645eS5OFvFDcRK2H6Xp-UwSxbqx2B2NIDQT5PCmnFEIyWwug0,,e3a6420d-cef0-4ae1-839b-a07c4fc4806e,,,,,,
7375755,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624372311,1624371656,2021-06-22 18:51:34,dca8db934ca5e4f393c76f00da5183e8,,563d74c3-7c09-4d6c-a080-0a0bf19f6c62,c5MZJh3nt9c:APA91bEtljQQ0U9WFtHp-iZJ2RKCdVcqry6Z0vVnqzhDJox7TuGyqCA_69xMUs55nf9HhGE-fbHt3DjJWS4Y-RlApV-UcAhGmjxJROrxgROtXawmTM9hDkHur6kqUgcd5JSkcrRpTYsV,,563d74c3-7c09-4d6c-a080-0a0bf19f6c62,,,,,,
7375754,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371655,1624371652,2021-06-22 18:51:26,bc5aeb25a80afc2acd5fec858e879a25,,8b41b2fa-5f17-4039-a545-dcb1294b80bf,cmByujfaZ88:APA91bER7_SkDl9Hwa3ELz_GLyJpswTDmX0R3SaL00RrrhhzjrcipG10k-In6nDB7SjyJJfqVW_6WWBIS5cgNgup3sAR_j_i5mZWE92Wk4F3EZMxa8-crlYmxh9B8gIZsr4t6CGcN6Dq,,8b41b2fa-5f17-4039-a545-dcb1294b80bf,,,,,,
7375753,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,oe0zgzz,Google Organic Search::برنامه سفارش خوراکی,0,,1624371646,1624371646,2021-06-22 18:51:18,f784986ba86818ef60e334abdf6ad5cc,,ba86ac46-a04b-4825-9f98-2692c798e290,d1vYeyNTJDQ:APA91bECwRiKNpfbTJ36cEVZL-W974chGH2J8KQ0mdJfFcfNz8Je7LMJJ58xaPn67HAWSmijuaYGBo95iYbHOBTxa9rBv0JNRk_TNN21OmYCJKocuNlFGyGLFQGi3JoHrUxSxV9yRgx4,,ba86ac46-a04b-4825-9f98-2692c798e290,,,,,,
7375752,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,oevdeu9,Google Organic Search::اسنپ فود مشهد,0,,1624371629,1624371628,2021-06-22 18:51:03,5e1af9735bdffc67e3ea54d53b3b209a,,c4ad3106-3109-4aab-a370-1871163e0f62,fshRww0zNos:APA91bGFKq6cKlJ7fle0le6e43Uj9x3bWkCOaFmNMlASNCqVc9OM5tzRoxdtXFCL9RgJPBdMzdkogHn8ObQvkUbG7FtO7S_PB49_a_CQ3isFMi1rzYurGypB_EKAGXg8VvAmuJauQV6w,,c4ad3106-3109-4aab-a370-1871163e0f62,,,,,,
7375751,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371615,1624371610,2021-06-22 18:50:45,2a446e496116281f67e3f6af7fd81964,,f63ee9d3-1f74-4d41-bdd9-ac3240b3971e,ebeEm9Syyb4:APA91bEL1Kb58zzxSfGDYm0vFVz3NU1nLx5sOcGFh-r0nC301_e6M5oh26tdIiuf-FlupfABcs_9hdyfLK0HdLw_6OtSln7qENWGII4WLQBXm0YHHGbCYCZStLMUi79pMD25T9jCXF8j,,f63ee9d3-1f74-4d41-bdd9-ac3240b3971e,,,,,,
7375750,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1620800678,1620777659,2021-06-22 18:50:42,bcafd0b820fe87aacb3857a1eddd0b66,,925c63d9-f4df-4f37-8dce-a7157f6069f4,dJHOLb-pMBA:APA91bG7pdXcdB41DbUxHJIz4LVmmGQWmYjntfa751aDxwL5zBvnEDriYGNJ9cFl4ErOFPK5ptgWEkcboaAFFvRYL2I_7XLsF3IFXTIjbVTJkNZiJUJy9GYAj3KfbWHO2yNYqVmPajp5,,925c63d9-f4df-4f37-8dce-a7157f6069f4,,,,,,
7375749,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371605,1624371605,2021-06-22 18:50:38,26abc05322cc1d1db8b7a3f61afee474,,05c0a6e5-6640-4d89-82f3-21e5158dd213,cFCZ8YEzNsY:APA91bHGJJ9u-5Oh9W2_FX2ZBu3j8zCe8Zfc-dCu-Z3Kg4qjaqjzYD744yBd3NZhF-biXOVjFxaMtWviJB1j8ozUtXkxGsF_6S2nntsu0p9DkvfM9numAQTvQH0jPPs98TOjq4rcfDWm,,05c0a6e5-6640-4d89-82f3-21e5158dd213,,,,,,
7375748,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624372207,1624371594,2021-06-22 18:50:29,78a030b7eda4db5b41a4c4c328e91e2f,,e9c445e5-15f5-466d-b210-910bb3ce025e,c30waR6fmk4:APA91bHvHBFN5xi1BvlwXnWUiAVmYgSSZhykNNfKDxplzJoWpHLPMIZ7aV5b3ZWN2ED58gFK9i6UGSX0TFI_ZQwd2Uw4oSAUBeZ1-0N5RhkB-j1nU99FhdUx4n6uzCfgHRHo0k-bp67z,,e9c445e5-15f5-466d-b210-910bb3ce025e,,,,,,
7375747,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624373110,1624371503,2021-06-22 18:50:02,72bd7c86294f08330663ee771bd10050,,effdc8df-2fb8-4386-824e-7aceb7f8609b,dCpjHE-tr9o:APA91bE4ZJKzUEPUWT9Qs80Ke7luU-X--9x_VDRjL0F_96QAjmjsjZFSZ3HP5o5nX2WzpgpNxx7QoG4rYUdHTQ7xMgj_N_FdszV2hDqcWKbkVKyCFJEl7CuR1YcmCtwPshAZmcV_5YO-,,effdc8df-2fb8-4386-824e-7aceb7f8609b,,,,,,
7375746,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371537,1624371537,2021-06-22 18:49:28,e690cc3a1413f3a5fbddc0a05bf9b377,,5e2f62ac-23bd-49bd-b7dd-b77426fc9148,cPSTO06nTzo:APA91bFR7_jP-s0x8Mvzz4u5SX98B4BAHXpDfHJi5VNQljzEQXaL4FQK5f1L9fEOvDEjIJUYAUea-JBtRw5NE3e0TdFI2dT8jwaTc81Ifm3ejKcE8Dn8qINSaCfbpXigQWEr61EhW_ID,,5e2f62ac-23bd-49bd-b7dd-b77426fc9148,,,,,,
7375745,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371511,1624371508,2021-06-22 18:49:04,4a40519947ea7833c03c52c09f2e6876,,babdc346-8c62-4715-b8cd-ae28939194be,eNtRgi-cgjM:APA91bGTjgRvhN5eso5EqhzbSTEUDYvFyax7hihQg8DPHbTlh8S3UhA9rTR1sS3x-uPobCaTrolTn7hOPZfhzGZjDUB9jpEJyIpqBIu8XtGlWVc38bXnwGyc4ezzpFb1LMdQ-4ZKm64R,,babdc346-8c62-4715-b8cd-ae28939194be,,,,,,
7375744,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371822,1624371504,2021-06-22 18:48:56,561c36507618485b48ecfa9c32ea1dcc,,3fdf83bb-d9cb-4f97-81e0-f54b6ac5faeb,eAjyZelEEyc:APA91bH8OVj0ZNezQS0C9-i7LolBeSef8GZsKAeMb7b2YVKVf-kuKMqICpqmcvVHQvzZnvTm-xOJhqm7Rqgxk9BNdbaj-Q9iamAMRelK8Ksj9XsPAzH6hp8tP0N5hIqJMTfOUrmijItI,,3fdf83bb-d9cb-4f97-81e0-f54b6ac5faeb,,,,,,
7375743,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371504,1624371502,2021-06-22 18:48:55,dcff0fb633df8e4e1e02d810d0ce4479,,9c9c5393-449c-4a23-94da-517749bc0b8a,dot64sEzu1k:APA91bGYbnGGGC02TOj-2sGGbVmqL4meKCh9cw6UB6_o0vFF5Q-QvPANVYS4ducFFACFzB4jl0-xzd7NgzvAT7MPG9eF6WDv2yu02FVijnVqSYeqZAJjHFvat1iiTnU2btfhHS_oIbD9,,9c9c5393-449c-4a23-94da-517749bc0b8a,,,,,,
7375742,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624372448,1624371490,2021-06-22 18:48:44,33a530a9ec392e0cd080a97b65c6b6b2,,bb6d6a8e-4c8b-40dd-ad55-2cb8cfff6657,dfRxBZDVug0:APA91bFx34hoXaNHoIHcrioBxk1e1Y0zKKtGvKu6N6mrLFMPsSx-4f3jhCz1kKAIe84DoIeVUWHr53Z0WdzBeSHXeyTWkR1mbtXaSvy7N19eArA9t-LeXO00FRO42R-Z5H2_sQY5HSTC,,bb6d6a8e-4c8b-40dd-ad55-2cb8cfff6657,,,,,,
7375741,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371468,1624371467,2021-06-22 18:48:20,8b5c610c9d5a4a4eed97112bc074e8b1,,5967fa47-1d23-43a5-bc1d-3cb47313723c,eA8NMjzVy3E:APA91bHdK33GLMmVw25-YAxs6zOU3njgAFuKbdnrC3AqoMHJ2pDjNxpphauYGccQR2qZrw5qKst-hDY3A5dT2Bf8ENmb5xGoh2kWujLH0RccNx3ln4g6lNI_oM2_uWjvi3N4iwPCH-ZB,,5967fa47-1d23-43a5-bc1d-3cb47313723c,,,,,,
7375740,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371444,1623929689,2021-06-22 18:47:59,896b67961f19588e0b33a0068293d4ec,,3e8e110a-28b5-49c5-a612-a8e6dcd33a0c,cCBKpfiGFIY:APA91bEkEsZERSxnlLOIzypLd0GFZq1XChR-R7QnsthPuU5YVVIR8IZZSp0Z2Q11LOU88Z10p6HNmP0FcoXI8HR2hHYk8yLwCZPWHmejtRIAtnJzxIKKc7NAyb0c99TmoMKC3PgsGUVk,,3e8e110a-28b5-49c5-a612-a8e6dcd33a0c,,,,,,
7375739,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371439,1624371438,2021-06-22 18:47:52,b2dfdc584568503392c9e052e2a8423c,,73079f1e-c152-4a4b-a5c2-9226bf3b89ac,fgCarx5fTQw:APA91bHGsVSre1Yht5YhQW42MdrVZpdBMVf-t2x3cy5tQvKa6CMm5iIF4_CBsTu4tDas51i6vmDONu-9N4H5SUgdlnhISr-VzzXgSL7uCjXCXPJZaSINMKzGZQfV56JWOHNibZ7XQwBk,,73079f1e-c152-4a4b-a5c2-9226bf3b89ac,,,,,,
7375738,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371639,1624371416,2021-06-22 18:47:34,4dab35550fd2b3834bafe94f68b50b47,,2e3bfa51-8282-41cf-8523-4dc839f6a0ae,cd1MX1z2j5Y:APA91bHG5Z7mrRSjL_wPz_lBAzZj58unk5rMVp0ZN6zvnrimMlsyUXWsuuM9rt7r3P2BszCdRqoAJg1-lOQQAeDceSIWDK2gkUsiTaKn28JBkXY8kyZ9NUb54TmFglPuCGMY6xY-hInr,,2e3bfa51-8282-41cf-8523-4dc839f6a0ae,,,,,,
7375737,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371393,1624371391,2021-06-22 18:47:06,87efb5ae525956fdedb4c30e8069dcd3,,24312e80-ba09-424c-86c3-d186b7015e6f,fQA6rFjB2rk:APA91bFsuQfrApQW7eLD3Ji6PCpUQXCte6FfB6fcxO9eiV3Udq4JOxbY996RF7-zPmJOrtnLjD3BTTm8iqicmBu6ARP1Dm9J4l_ELAzS4a-_dNHKQjiucVoE9YnUKuV2uYs4E3ZG3p4o,,24312e80-ba09-424c-86c3-d186b7015e6f,,,,,,
7375736,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371904,1624371370,2021-06-22 18:46:43,45385a9c0bbdb025e30ead4f959593f2,,169ad481-751e-48c4-a7d7-b3b1b3157372,em7oAazbyQE:APA91bFOR4jUm9JklrM1tiRS-jGby8EFyWY1Y-jhEdKMZP0kpUNePXo0gxXeog3n-bM6sixmQv7l5xBgoI3G0ztLaS9tHLJCB8Mtnl04X-D1lXPgsErgAt4JU--8bc8cgiFdLV-lVrG9,,169ad481-751e-48c4-a7d7-b3b1b3157372,,,,,,
7375735,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371365,1624371364,2021-06-22 18:46:39,d458bff592bd5976b90e8d75040d2a6d,,22519eb0-77e4-42b2-8e53-446f15a71309,e7XVulcQ2fs:APA91bHp7eQsRiYqJpqwJwHAWNWLDQpI4amyppR7J7PfJblq0DPGIXIIYEBLjNalRJ8PzfU2cv3C-FnwZV4_O2dArCIB0vBil6i7ZJPo0Q-57rAHnpINms9cwMvzooP5LAoOghzLG1GS,,22519eb0-77e4-42b2-8e53-446f15a71309,,,,,,
7375734,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371447,1624371350,2021-06-22 18:46:29,deda9760ff96d42a7c9fd1ee3553b71e,,c626fdb2-a695-442a-a425-c865b078ca48,cB_H-Bn6iYM:APA91bE7grr28OCyivOxIVcr5Vb4l2WgXp0i-ctUqKZZ7s9lREBUm_QoG_lvMvj7q4xaDZFzIci822psXbUOohqKsgNSKD5Bx-L0PKEq-RT5UtbXP9aDxuvIm2liuKAtWYxsQqyWzydP,,c626fdb2-a695-442a-a425-c865b078ca48,,,,,,
7375733,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624372924,1624371334,2021-06-22 18:46:08,287d81909369d985cdaff65dbb6f39de,,09585d10-00e6-469b-97ab-484e51459c03,eZjS0ut5zcM:APA91bFb_-BO9D8GrQoqNTUm46E9LP-q5CGeWPGP2wwR9xPNWbTgF2kz1LcCL3YnU6rk_bMI0-NAlbCTm0QV2CImE_R7_igqxSkE40aFnf0wh-ASodtqMntMavzB62Rmc8UMUgFykDk8,,09585d10-00e6-469b-97ab-484e51459c03,,,,,,
7375732,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624373229,1624371316,2021-06-22 18:45:57,21f0cdefe688adf8c29526f7418a381b,,c638fc13-3239-491c-95a8-fc6ed6c6e41b,chskfygn8zM:APA91bH78-J5p9SXOUJqY-J22jp95JcH5DHYrPWFvmPzk8zGOXXRAaxqPYMRIRYzZgfRE2c9UgjBIoJknQmPKg5MFfNZUZKiMbeo5wvWmZLXnwwtjo3KnCAzcxfwgtAmuDBMvgD_azyH,,c638fc13-3239-491c-95a8-fc6ed6c6e41b,,,,,,
7375731,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371296,1624371294,2021-06-22 18:45:29,f597893feac6be18dcc4a21a024df972,,8c137a80-13a2-4c1e-a48a-e8a48c4fe360,f7XCIqVCiBM:APA91bGa4UyJLWbiw-VJ1JWme9CVZwG24BsVkkios5ZoIJTjsCiUfAd_pGV9ecAYhzNYmTVLiSbvTSjXOV7k1dTw-PZ5e3qHS7-YROhd_D7ASaQTOB3CzHOe2L_vrCSpMDtm3Iix3I6m,,8c137a80-13a2-4c1e-a48a-e8a48c4fe360,,,,,,
7375730,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371255,1624371252,2021-06-22 18:44:46,b92676e511c8a2acaf6726a47f640212,,708bdaa1-88b6-4b50-962d-5f7bba9784ed,dCB1bG_IN7A:APA91bHJjJzj9iePYCrbiqMkCMXM_PAFIwn8egATJ_CNxJ-_B6aPbu5cqEJvuhvnrNGCBaR5hQh6uZZXi3nRBy50NryO_wuz7vPRaMSqRwAcfsktOqJR1dURUnlZm3lFSJXE2nkP80Fq,,708bdaa1-88b6-4b50-962d-5f7bba9784ed,,,,,,
7375729,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624312667,1624301825,2021-06-22 18:44:16,edfd88fdc8db18e737b15dc2d0cd8d27,,d77228bd-4a50-4606-8d57-82992248d827,fwZYny99R9U:APA91bFeY5Qd_kS0Tbt5xHhXDG5O8pcZWoYgOZ9nrp194Yh2JjS2BC1nz2P3gxNkWpyHOOiS0eE5PzPRYVJySEYsFi3FWB7WURmdq7Y5eAXuHRIQXu4FrgFDeMD4egBaZRh-zlv4UEA5,,d77228bd-4a50-4606-8d57-82992248d827,,,,,,
7375728,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371202,1624371201,2021-06-22 18:43:56,2a2d462f183a44756800dbb58406e2af,,4200702b-b380-409e-bf0c-aa85823d22ef,e24WkaEmNEE:APA91bHLpEvtQ8UZPCLV_6h1tOF67RiaJm31EARsu3j-URpG9YcBtfDJK86r1LQv7dZREzLB0yOWiNh0xiof-jz294XW4jFB6ik7cOB8rSb_8IX0iCF0IYiffQ_QFrE5KuS8NpllofiH,,4200702b-b380-409e-bf0c-aa85823d22ef,,,,,,
7375727,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371174,1624371173,2021-06-22 18:43:26,03b01005d0edb403fe21ae0049c0aa2b,,2fefa077-af31-4c87-8d38-8230b5d1a69a,fyPEF6iDXx4:APA91bF3-ZK3u8qPAIjefCzeaVMqhrt1xNKv0ZbuWzU747At_lZbjMYlHM6yZ86D3-1R4hk7yxTDiujeaM8WcHvVgKEKSzGmiJup5I5-lDQmwIHa5y4Gmpb64Qw5FkPXDqW-T_eH3ZQz,,2fefa077-af31-4c87-8d38-8230b5d1a69a,,,,,,
7375726,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,ft9o7us,Google Organic Search::اسنپ فود شیراز,0,,1624371171,1624371169,2021-06-22 18:43:24,cf85523fe0b3cc6b59514e99abd5f743,,1aba1dc4-4840-47c2-960f-d5358c3938ca,dBvFF9qy8Nw:APA91bFcWlLcrp7WUZ3L-IttCgE6OrPSfwXjcMAeFAjFWJ_59s8SEGoqNz2RvFl25BlFXn2J35VO8ZsA166PlTsfT_Rk9WhchKY2q4oo-wp15cQ6M7lHQGQ_VdXfeUusR3neLI_B0Nah,,1aba1dc4-4840-47c2-960f-d5358c3938ca,,,,,,
7375725,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624371160,1624371159,2021-06-22 18:43:11,2a7856f8c5ef65fd51d537b4cacdf11c,,dd6ca30c-a690-452e-8d5a-5eb668364fb0,dI8lkX_Ofx8:APA91bHaDjJv3YbKsWXAIbUrMqO34eUv9iehRFv-fWztKQpnoO7105dkuIPUqI3jVg2bLbhG9mDAJ1E2dQtOFOU3Kq-JmQv8YJuOwsNFRBJYXj7INuEdtcq1V4OpRCCCEP2Z61nj0ZY6,,dd6ca30c-a690-452e-8d5a-5eb668364fb0,,,,,,
7375724,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624371150,1624371147,2021-06-22 18:43:03,cb934918623592eb7c7020f48cf15aeb,,0490a8f6-830c-4321-b582-6da511065c88,c01WxXrTRa4:APA91bFxA6MS4fKDUQKpGfLjtCKqP6P4YqgcuwRZy9XFcOJUvat8hYVQ6QRM2zlRDDPKqC7u5ak_Ry9BpKAtB_ubBmZEwcf3PAO_DCY8yxMmk_H5j5UZxs8-c5QkcAgOt-6wiPevxMUk,,0490a8f6-830c-4321-b582-6da511065c88,,,,,,
7375723,com.zoodfood.android.play,5.0.2,com.zoodfood.android,google,s8oh3k,Organic,1,,1624375794,1589628615,2021-06-22 18:41:29,55740d3061229db96f85a4f5b52dac71,,0d358845-c0f6-4078-98d5-7766c3c40f63,e30Nyzn-z94:APA91bF6s7DFZTlWtJb2PjzaprLKl-gjXo3VZ-34tnSbpAv6XZyoG_sTHHzwV1enwJ_xN0IEB5CFTco8yvb9jH_DdR4uZyLsXsFOkR5UPamRj_fMpdPPVFng9x6RLreIsgcnMpEHpfQO,,0d358845-c0f6-4078-98d5-7766c3c40f63,,,,,,
